Date,Close,signal,proba_up
2020-01-24,8439.0,0,0.4247459163156773
2020-01-25,8340.58,1,0.685544905877178
2020-01-26,8615.0,0,0.4517558546600693
2020-01-27,8907.57,0,0.5217572848189069
2020-01-28,9374.21,0,0.35915301406244493
2020-01-29,9301.53,0,0.38737113807157547
2020-01-30,9513.21,0,0.3765546257817133
2020-01-31,9352.89,0,0.5263534304573904
2020-02-01,9384.61,0,0.4980691688055876
2020-02-02,9331.51,0,0.2959973976128785
2020-02-03,9292.24,0,0.5017150580753581
2020-02-04,9197.02,1,0.547951014985631
2020-02-05,9612.04,1,0.5333053360188731
2020-02-06,9772.0,0,0.5189793025967206
2020-02-07,9813.73,1,0.6402388736855458
2020-02-08,9895.05,0,0.4506800886341441
2020-02-09,10151.75,0,0.27701498071640984
2020-02-10,9851.83,1,0.5512789462568813
2020-02-11,10223.08,0,0.3327589803809728
2020-02-12,10326.46,0,0.38830692016239227
2020-02-13,10229.63,0,0.44656194271628397
2020-02-14,10344.36,1,0.5702514468270422
2020-02-15,9904.72,0,0.4011193608562835
2020-02-16,9917.27,0,0.3580668225723822
2020-02-17,9706.0,1,0.5347665080435665
2020-02-18,10164.71,0,0.4008869349095976
2020-02-19,9593.79,1,0.5883706370197463
2020-02-20,9596.42,0,0.3726676926101589
2020-02-21,9677.05,1,0.5625601202624861
2020-02-22,9650.86,1,0.5823933205954326
2020-02-23,9936.4,0,0.4177924936123969
2020-02-24,9656.13,0,0.4273125920000021
2020-02-25,9315.84,0,0.4305612510096976
2020-02-26,8785.25,1,0.7141665351798104
2020-02-27,8823.21,0,0.37832076841362133
2020-02-28,8692.91,0,0.39067138039039523
2020-02-29,8523.61,1,0.7127876848888659
2020-03-01,8531.88,0,0.3812297766044904
2020-03-02,8915.24,0,0.49783448288889376
2020-03-03,8760.07,0,0.44870763306700906
2020-03-04,8750.87,1,0.5679091861026158
2020-03-05,9054.68,0,0.5147964548358491
2020-03-06,9131.88,0,0.3880741616892
2020-03-07,8886.66,0,0.415410853943151
2020-03-08,8033.31,0,0.45584557017998334
2020-03-09,7929.87,0,0.33977849142188393
2020-03-10,7894.56,1,0.7105503479148711
2020-03-11,7934.52,0,0.5490900531214215
2020-03-12,4800.0,1,0.8778510125684263
2020-03-13,5578.6,1,0.7128271991828532
2020-03-14,5172.06,1,0.8902065042362198
2020-03-15,5361.3,1,0.7558496257461673
2020-03-16,5028.97,1,0.9205303756843713
2020-03-17,5312.64,1,0.8917933357609948
2020-03-18,5393.04,1,0.7939034535965321
2020-03-19,6162.37,0,0.5263230811598363
2020-03-20,6208.36,1,0.5881412499300666
2020-03-21,6186.98,1,0.6525041241383244
2020-03-22,5816.19,1,0.8128870682284278
2020-03-23,6467.31,0,0.46538829261069886
2020-03-24,6744.72,1,0.5822742361257266
2020-03-25,6677.43,1,0.718476780521228
2020-03-26,6737.36,1,0.7831750635254674
2020-03-27,6359.11,1,0.8865793867083952
2020-03-28,6236.65,1,0.7138551955039599
2020-03-29,5881.42,1,0.8175931664854532
2020-03-30,6394.38,1,0.7956468390932604
2020-03-31,6410.44,1,0.8126021575599173
2020-04-01,6642.92,1,0.6086395596982166
2020-04-02,6794.09,1,0.743454089445187
2020-04-03,6734.1,1,0.7112290507084151
2020-04-04,6856.99,1,0.6354411697560657
2020-04-05,6772.78,1,0.7818779348926005
2020-04-06,7329.9,1,0.6267107553735826
2020-04-07,7197.32,1,0.7105057749877804
2020-04-08,7361.28,1,0.6070848797999759
2020-04-09,7283.54,1,0.7226757131971125
2020-04-10,6858.92,1,0.77306647468976
2020-04-11,6876.83,1,0.6432959741197748
2020-04-12,6903.79,1,0.6193990543692509
2020-04-13,6837.91,1,0.5759129413389357
2020-04-14,6868.7,1,0.594818826942729
2020-04-15,6621.24,1,0.6934361632693996
2020-04-16,7101.94,0,0.4941014040093533
2020-04-17,7027.55,1,0.8267865796540509
2020-04-18,7248.6,0,0.5099071216533597
2020-04-19,7120.74,0,0.4777507017935786
2020-04-20,6826.83,1,0.6954085676655951
2020-04-21,6841.37,1,0.640581403434458
2020-04-22,7125.14,0,0.5245711959830901
2020-04-23,7482.39,1,0.649365819753017
2020-04-24,7505.0,1,0.658670340871644
2020-04-25,7538.67,0,0.442724877436088
2020-04-26,7693.1,1,0.5639346177913851
2020-04-27,7774.62,0,0.5061615192505596
2020-04-28,7738.98,0,0.44874459046780557
2020-04-29,8778.57,0,0.3508346798812922
2020-04-30,8620.0,1,0.6740976579082245
2020-05-01,8826.96,0,0.43799421918245546
2020-05-02,8972.05,1,0.5428029834892802
2020-05-03,8894.16,0,0.4218830716197665
2020-05-04,8871.96,0,0.5118442162298279
2020-05-05,9021.83,0,0.40683529282570735
2020-05-06,9142.92,0,0.3729145606828704
2020-05-07,9986.4,0,0.33777566733062797
2020-05-08,9800.01,1,0.5655088803863996
2020-05-09,9539.4,0,0.4970145537910738
2020-05-10,8722.77,1,0.5842868547865343
2020-05-11,8561.52,1,0.7645129210542073
2020-05-12,8810.79,1,0.6472255726437427
2020-05-13,9309.37,0,0.4537069337105642
2020-05-14,9791.98,0,0.4956270660835899
2020-05-15,9316.42,1,0.6848103804923581
2020-05-16,9381.27,1,0.767876094957358
2020-05-17,9680.04,0,0.5278460910938924
2020-05-18,9733.93,0,0.48753598232604595
2020-05-19,9775.53,0,0.4230738117061576
2020-05-20,9511.43,0,0.4834214807485508
2020-05-21,9068.65,1,0.5681887762396435
2020-05-22,9170.0,1,0.7217983292343835
2020-05-23,9179.15,1,0.6855205334531623
2020-05-24,8720.34,1,0.6271847016172448
2020-05-25,8900.35,0,0.46703314690359454
2020-05-26,8841.18,1,0.6157410971331649
2020-05-27,9204.07,0,0.44930036582222754
2020-05-28,9575.89,1,0.5804569025753894
2020-05-29,9427.07,1,0.6755202660485252
2020-05-30,9697.72,0,0.35368449715091893
2020-05-31,9448.27,0,0.4005879970930137
2020-06-01,10200.77,0,0.4985936892267317
2020-06-02,9518.04,0,0.42040229168776383
2020-06-03,9666.24,1,0.5525887449296522
2020-06-04,9789.06,0,0.47047009645162213
2020-06-05,9621.16,1,0.5791637677987824
2020-06-06,9666.3,0,0.5024307514399288
2020-06-07,9746.99,0,0.5128624161449538
2020-06-08,9782.01,1,0.6655600776067195
2020-06-09,9772.43,1,0.636668105127372
2020-06-10,9885.0,0,0.08098330339552369
2020-06-11,9280.4,1,0.7677487721505406
2020-06-12,9465.13,1,0.6885945891704432
2020-06-13,9473.34,1,0.6114703311480797
2020-06-14,9342.1,0,0.46113639137367524
2020-06-15,9426.02,1,0.5603485344740979
2020-06-16,9525.59,1,0.5534248571691386
2020-06-17,9465.14,1,0.5374739312237893
2020-06-18,9386.32,1,0.5859744254609252
2020-06-19,9310.23,0,0.4712281271175837
2020-06-20,9358.95,1,0.6015647303598164
2020-06-21,9294.69,0,0.4884039107197638
2020-06-22,9685.69,1,0.623248632848735
2020-06-23,9624.89,1,0.6981193811949671
2020-06-24,9296.49,1,0.6510358273571089
2020-06-25,9249.49,1,0.6221796878839184
2020-06-26,9162.21,1,0.6104581841255521
2020-06-27,9012.0,0,0.5183067590386471
2020-06-28,9116.35,1,0.6485587315852548
2020-06-29,9192.56,0,0.509817708978816
2020-06-30,9138.55,1,0.585327977529121
2020-07-01,9232.0,1,0.6901131772158737
2020-07-02,9086.54,1,0.7558876710816337
2020-07-03,9058.26,1,0.9223473911493846
2020-07-04,9135.46,1,0.7436708061514427
2020-07-05,9069.41,1,0.7297247675199501
2020-07-06,9344.2,1,0.7929426416480309
2020-07-07,9257.39,1,0.8788952155462255
2020-07-08,9436.06,1,0.6667947945501308
2020-07-09,9232.43,1,0.8320595030526255
2020-07-10,9288.34,1,0.6589903232796989
2020-07-11,9234.03,1,0.8790296319761967
2020-07-12,9302.75,1,0.742380343767704
2020-07-13,9242.62,1,0.7560127994173246
2020-07-14,9255.85,1,0.6214976524061802
2020-07-15,9197.6,1,0.5643239938705861
2020-07-16,9133.72,1,0.7554205918184871
2020-07-17,9154.32,0,0.47916628566155345
2020-07-18,9170.28,0,0.4219366338236211
2020-07-19,9208.99,0,0.3266839787006139
2020-07-20,9160.78,0,0.43876896660670295
2020-07-21,9390.0,0,0.27174321567960025
2020-07-22,9518.16,0,0.17550993130323242
2020-07-23,9603.27,0,0.1628545146306056
2020-07-24,9537.8,0,0.394955269560384
2020-07-25,9700.42,0,0.18653262320927405
2020-07-26,9931.54,0,0.17937815478093871
2020-07-27,11029.96,0,0.276074963862044
2020-07-28,10906.27,0,0.39878529760358045
2020-07-29,11100.53,0,0.13845148522125328
2020-07-30,11099.61,0,0.3135765642045413
2020-07-31,11335.46,0,0.19630405729776546
2020-08-01,11801.17,0,0.17287097360475914
2020-08-02,11071.35,0,0.43792406432231823
2020-08-03,11219.81,0,0.20769146947220044
2020-08-04,11191.97,0,0.23274909545494357
2020-08-05,11744.91,0,0.1709646434311937
2020-08-06,11762.46,0,0.15281600023571654
2020-08-07,11594.23,0,0.3588323203917123
2020-08-08,11761.41,0,0.2840945152702247
2020-08-09,11681.68,0,0.2590960592792934
2020-08-10,11892.92,0,0.1748701051798814
2020-08-11,11392.08,0,0.19725114157952425
2020-08-12,11564.33,0,0.2593588679493689
2020-08-13,11780.0,0,0.1951329078063182
2020-08-14,11760.54,0,0.35786485794789413
2020-08-15,11852.4,0,0.2358091327358511
2020-08-16,11911.0,0,0.1994168789844096
2020-08-17,12281.13,0,0.13932339490162543
2020-08-18,11945.01,0,0.15609028606411016
2020-08-19,11754.59,0,0.21760061698393884
2020-08-20,11853.55,0,0.4134116032532565
2020-08-21,11531.34,0,0.30596647834898727
2020-08-22,11662.96,0,0.19268463736824307
2020-08-23,11648.13,0,0.21143800507255608
2020-08-24,11748.2,0,0.1268232950824623
2020-08-25,11318.42,0,0.3810104741095636
2020-08-26,11461.43,0,0.19474338656715753
2020-08-27,11330.38,0,0.3773690233872897
2020-08-28,11526.91,0,0.20616435209661987
2020-08-29,11465.84,0,0.25820667621025384
2020-08-30,11711.16,0,0.11217131481071076
2020-08-31,11649.51,0,0.23904236080829144
2020-09-01,11921.97,0,0.1870559639142956
2020-09-02,11388.54,0,0.21300856460899456
2020-09-03,10140.85,0,0.33162481923733544
2020-09-04,10446.25,0,0.17034396944769958
2020-09-05,10166.69,0,0.33729152602513085
2020-09-06,10256.2,0,0.3108493796843815
2020-09-07,10373.44,0,0.10473754791017541
2020-09-08,10126.65,0,0.2767675133580613
2020-09-09,10219.2,0,0.21444766471430204
2020-09-10,10336.87,0,0.11704010036385705
2020-09-11,10387.89,0,0.1308141571329818
2020-09-12,10440.92,0,0.22038062966760122
2020-09-13,10332.83,0,0.25155659374807127
2020-09-14,10671.77,0,0.22462932791945336
2020-09-15,10785.31,0,0.19847538726440372
2020-09-16,10954.01,0,0.1930544635976642
2020-09-17,10939.99,0,0.46124667916513207
2020-09-18,10933.39,0,0.4618415338235008
2020-09-19,11080.65,0,0.32519503248657605
2020-09-20,10920.28,0,0.3413012115837276
2020-09-21,10417.22,0,0.38945359543984204
2020-09-22,10529.61,0,0.23706781654726322
2020-09-23,10241.46,0,0.3640787635734119
2020-09-24,10736.32,0,0.14488277075236097
2020-09-25,10686.67,0,0.28104070464423075
2020-09-26,10728.6,0,0.37143046654891143
2020-09-27,10774.25,0,0.1811928260072149
